Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
bcrypt,6.0.0,Nick Campbell,MIT,balanced-match,1.0.2,library,Julian Gruber,MIT
bcrypt,6.0.0,Nick Campbell,MIT,concat-map,0.0.1,library,James Halliday,MIT
bcrypt,6.0.0,Nick Campbell,MIT,caniuse-lite,1.0.30001697,library,Ben Briggs,CC-BY-4.0
bcrypt,6.0.0,Nick Campbell,MIT,electron-to-chromium,1.5.92,library,Kilian Valkhof,ISC
bcrypt,6.0.0,Nick Campbell,MIT,node-releases,2.0.19,library,Sergey Rubanov,MIT
bcrypt,6.0.0,Nick Campbell,MIT,update-browserslist-db,1.1.2,library,Andrey Sitnik,MIT
bcrypt,6.0.0,Nick Campbell,MIT,yallist,3.1.1,library,Isaac Z. Schlueter,ISC
bcrypt,6.0.0,Nick Campbell,MIT,argparse,1.0.10,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,esprima,4.0.1,library,Ariya Hidayat,BSD-2-Clause
bcrypt,6.0.0,Nick Campbell,MIT,shebang-regex,3.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,isexe,2.0.0,library,Isaac Z. Schlueter,ISC
bcrypt,6.0.0,Nick Campbell,MIT,function-bind,1.1.2,library,Raynos,MIT
bcrypt,6.0.0,Nick Campbell,MIT,type-detect,4.0.8,library,Jake Luer,MIT
bcrypt,6.0.0,Nick Campbell,MIT,is-number,7.0.0,library,Jon Schlinkert,MIT
bcrypt,6.0.0,Nick Campbell,MIT,sprintf-js,1.0.3,library,Alexandru Marasteanu,BSD-3-Clause
bcrypt,6.0.0,Nick Campbell,MIT,p-try,2.2.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,jest,29.7.0,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,node-addon-api,8.3.0,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,node-gyp-build,4.8.4,library,Mathias Buus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,prebuildify,6.0.1,library,Mathias Buus,MIT
